PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,feedbackText.stopped,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.776693,290.776693,space,4.6656062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035167562,left,0,130,30,160,1,301.1438141,301.1438141,301.1438141,None,None,1,1,0.4823922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045167562,left,1,100,-30,70,1,306.7940035,306.7940035,306.7940035,None,None,2,0,0.3122224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,right,1,40,30,70,2,312.8942198,312.8942198,312.8942198,None,None,3,0,0.8839576,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035167562,left,0,10,30,40,1,319.5111808,319.5111808,319.5111808,None,None,1,1,0.274974,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,left,1,70,-30,40,2,325.8614271,325.8614271,325.8614271,None,None,4,0,1.0206566,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,left,1,160,-30,130,2,332.6451074,332.6451074,332.6451074,None,None,4,0,0.3090465,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.9783869,333.9784881,space,2.9836098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035167562,,,,,,,,,,,,,,,,,,,,336.9952152,337.6953239,337.9786032,338.6787007,338.9786445,339.678691,339.678691,340.0287296,left,1,100,-30,70,1,344.4956477,344.4956477,344.4956477,None,None,2,0,0.250425,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,10,30,40,1,350.1791108,350.1791108,350.1791108,None,None,2,0,0.2469781,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,355.6293311,355.6293311,355.6293311,None,None,1,1,0.260757,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,361.5629082,361.5629082,361.5629082,None,None,2,0,0.3270612,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,367.1131336,367.1131336,367.1131336,None,None,1,1,0.2648906,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,372.4800229,372.4800229,372.4800229,None,None,1,1,0.2339426,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,377.8135702,377.8135702,377.8135702,None,None,1,1,0.2523117,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,383.5471437,383.5471437,383.5471437,None,None,2,0,0.2787471,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,388.964028,388.964028,388.964028,None,None,1,1,0.3418619,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,394.7476416,394.7476416,394.7476416,None,None,2,0,0.3583126,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,400.7978304,400.7978304,400.7978304,None,None,2,0,0.1880005,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025167562,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,406.1814122,406.1814122,406.1814122,None,None,1,1,0.3084892,,,,,,,,,,,,,,,,,,,,,,10,10,2,2024-10-23_08h41.46.333,uWM_experiment,2022.2.3,60.01763318
